epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
0,"[105.71324157714844, 253.21485900878906, 359.36688232421875, 481.32635498046875, 563.9674072265625, 658.1876831054688, 704.8719482421875, 764.0693969726562, 894.5528564453125, 901.6347045898438, 998.7652587890625, 1019.8768310546875, 1078.821044921875, 1112.111328125, 1124.941162109375, 1149.2294921875, 1117.3160400390625, 1125.36181640625, 1103.727294921875, 1113.10302734375, 1083.0653076171875, 1034.2386474609375, 1076.3564453125, 1094.063720703125, 1094.291015625, 1066.1153564453125, 1065.3720703125, 1062.068603515625, 1060.642578125, 1048.99658203125, 1044.2293701171875, 1073.37451171875]","[29.3713321685791, 28.905475616455078, 27.935291290283203, 27.45216941833496, 26.53634262084961, 25.879878997802734, 25.067928314208984, 24.440248489379883, 23.900009155273438, 23.125770568847656, 22.385778427124023, 21.63756561279297, 21.387537002563477, 20.825382232666016, 20.347652435302734, 19.976022720336914, 19.608051300048828, 19.50435447692871, 18.960765838623047, 18.835098266601562, 18.8238582611084, 18.301082611083984, 18.398502349853516, 18.2788143157959, 18.289749145507812, 18.048500061035156, 17.787521362304688, 18.069316864013672, 17.629806518554688, 17.767066955566406, 17.867874145507812, 17.781152725219727]",21.43328285217285,16.411596298217773
1,"[-91.69561767578125, -93.0877914428711, -104.0716552734375, -105.28961181640625, -84.72946166992188, -105.03668975830078, -75.90298461914062, -81.28227233886719, -73.21808624267578, -59.782814025878906, -63.54680633544922, -54.77110290527344, -52.288536071777344, -59.24172592163086, -53.057273864746094, -57.68018341064453, -68.3674545288086, -48.64398193359375, -49.85249328613281, -61.47205352783203, -46.35873031616211, -34.78446960449219, -63.57355499267578, -23.03224754333496, -36.68126678466797, -35.514183044433594, -39.494529724121094, -29.363325119018555, -37.56807327270508, -20.69023895263672, -44.344478607177734, -19.60531234741211]","[17.753997802734375, 17.569591522216797, 17.729555130004883, 17.655963897705078, 17.559324264526367, 17.364849090576172, 17.526668548583984, 17.287120819091797, 17.51323699951172, 17.319223403930664, 17.278858184814453, 17.048532485961914, 17.29256820678711, 17.292139053344727, 17.038658142089844, 17.04381561279297, 17.149093627929688, 17.028053283691406, 16.939414978027344, 17.1416015625, 17.182594299316406, 17.12189292907715, 16.889354705810547, 17.159467697143555, 16.88005828857422, 17.007410049438477, 16.85694122314453, 17.02193832397461, 16.9073486328125, 16.916362762451172, 16.969932556152344, 16.965974807739258]",17.20598793029785,14.915348052978516
2,"[-153.38494873046875, -136.76828002929688, -140.46566772460938, -134.27206420898438, -142.82456970214844, -143.48330688476562, -139.15135192871094, -150.56564331054688, -147.0972137451172, -126.6580810546875, -134.1253662109375, -120.16020202636719, -129.74188232421875, -123.92973327636719, -127.15330505371094, -135.3308563232422, -127.7009048461914, -127.51383209228516, -125.31795501708984, -127.79483795166016, -130.0592041015625, -114.0863037109375, -122.21627807617188, -124.79072570800781, -111.71714782714844, -106.36503601074219, -102.10313415527344, -120.83303833007812, -112.94520568847656, -120.70623779296875, -115.09504699707031, -118.29106140136719]","[16.944660186767578, 16.620220184326172, 16.91476821899414, 16.744441986083984, 16.76788902282715, 16.868000030517578, 16.68893814086914, 16.860586166381836, 16.809654235839844, 16.60889434814453, 16.603647232055664, 16.57906150817871, 16.544322967529297, 16.625064849853516, 16.589481353759766, 16.730981826782227, 16.665584564208984, 16.528236389160156, 16.54421043395996, 16.625417709350586, 16.705904006958008, 16.566925048828125, 16.38675308227539, 16.5168399810791, 16.645641326904297, 16.53015899658203, 16.3524227142334, 16.72757339477539, 16.58676528930664, 16.559429168701172, 16.561513900756836, 16.358844757080078]",16.64299964904785,14.499053001403809
3,"[-137.1026611328125, -133.74295043945312, -127.55150604248047, -134.211181640625, -132.86917114257812, -138.17462158203125, -134.06668090820312, -126.4825439453125, -122.12674713134766, -141.55029296875, -129.93234252929688, -122.50015258789062, -122.71621704101562, -120.8162612915039, -118.68437957763672, -123.76449584960938, -119.38233947753906, -132.337158203125, -117.76997375488281, -124.35771179199219, -118.52549743652344, -125.7635498046875, -139.02951049804688, -131.97439575195312, -108.41136169433594, -133.4970703125, -128.383544921875, -133.15345764160156, -124.92871856689453, -117.82177734375, -131.4598388671875, -109.80911254882812]","[16.365772247314453, 16.6009464263916, 16.357269287109375, 16.436494827270508, 16.359092712402344, 16.430217742919922, 16.3931941986084, 16.36069107055664, 16.373689651489258, 16.382902145385742, 16.277658462524414, 16.39548110961914, 16.24834442138672, 16.394527435302734, 16.224367141723633, 16.332950592041016, 16.267135620117188, 16.334388732910156, 15.976030349731445, 16.249343872070312, 16.356338500976562, 16.209585189819336, 16.35942840576172, 16.494680404663086, 16.362258911132812, 16.42012596130371, 16.273296356201172, 16.372802734375, 16.31178855895996, 16.270679473876953, 16.273540496826172, 16.31043243408203]",16.337364196777344,14.399105072021484
4,"[-136.71939086914062, -126.48481750488281, -134.2112274169922, -122.14404296875, -129.58018493652344, -116.17921447753906, -120.5787353515625, -124.8311767578125, -130.1365966796875, -126.55221557617188, -139.42953491210938, -137.81643676757812, -123.77178955078125, -121.62910461425781, -131.04978942871094, -122.01322937011719, -138.22506713867188, -118.2099838256836, -122.57676696777344, -133.3344268798828, -125.9224624633789, -130.22222900390625, -125.6014404296875, -132.81753540039062, -129.68545532226562, -108.64525604248047, -126.50349426269531, -121.19890594482422, -118.323486328125, -138.53941345214844, -126.24101257324219, -121.72494506835938]","[16.247905731201172, 16.36670684814453, 16.318771362304688, 16.21332550048828, 16.50214385986328, 16.325458526611328, 16.200702667236328, 16.26712989807129, 16.395727157592773, 16.179481506347656, 16.360776901245117, 16.322673797607422, 16.33274269104004, 16.264829635620117, 16.2412166595459, 16.27227783203125, 16.25432014465332, 16.11988067626953, 16.28723907470703, 16.278223037719727, 16.147537231445312, 16.309139251708984, 16.149471282958984, 16.328243255615234, 16.257219314575195, 16.279895782470703, 16.257976531982422, 16.16855812072754, 16.203933715820312, 16.205591201782227, 16.262351989746094, 16.038829803466797]",16.266597747802734,14.373793601989746
5,"[-121.67037963867188, -118.94456481933594, -126.42174530029297, -134.11276245117188, -124.90862274169922, -127.53260803222656, -127.84911346435547, -129.56297302246094, -136.4842529296875, -137.07810974121094, -127.20011901855469, -135.01226806640625, -132.26902770996094, -131.208740234375, -129.46826171875, -134.3924102783203, -123.21989440917969, -138.60816955566406, -130.07254028320312, -130.89442443847656, -119.02252197265625, -126.3840560913086, -129.46005249023438, -123.78328704833984, -127.08545684814453, -125.23096466064453, -125.44004821777344, -133.61524963378906, -115.59593200683594, -129.40914916992188, -119.15666198730469, -118.80142974853516]","[16.176963806152344, 16.052465438842773, 16.227230072021484, 16.284320831298828, 16.254383087158203, 16.267648696899414, 16.225505828857422, 16.297283172607422, 16.30325698852539, 16.452367782592773, 16.09394073486328, 16.35063362121582, 16.1610107421875, 16.273258209228516, 16.321121215820312, 16.333362579345703, 16.196609497070312, 16.275352478027344, 16.292625427246094, 16.277297973632812, 16.233882904052734, 16.26153564453125, 16.24201774597168, 16.186878204345703, 16.18155288696289, 16.251251220703125, 16.138574600219727, 16.30596923828125, 16.103490829467773, 16.104244232177734, 16.025455474853516, 15.929200172424316]",16.228282928466797,14.319411277770996
6,"[-126.26762390136719, -122.9026107788086, -133.14016723632812, -133.8139190673828, -124.6004409790039, -134.3777618408203, -131.00546264648438, -124.58517456054688, -120.30558013916016, -138.04046630859375, -114.98046875, -130.84852600097656, -127.49931335449219, -137.95700073242188, -138.11959838867188, -120.42427825927734, -134.30319213867188, -135.72064208984375, -128.28717041015625, -130.50421142578125, -129.4846649169922, -133.32907104492188, -127.75235748291016, -135.89453125, -129.6282958984375, -127.70135498046875, -130.5448760986328, -131.3681640625, -144.23477172851562, -142.585693359375, -138.42066955566406, -116.88827514648438]","[16.122745513916016, 16.307174682617188, 16.319591522216797, 16.311948776245117, 16.07412338256836, 16.188045501708984, 16.33706283569336, 16.207714080810547, 16.09223175048828, 16.177757263183594, 16.087120056152344, 16.198694229125977, 16.297292709350586, 16.27949333190918, 16.211271286010742, 16.183067321777344, 16.132793426513672, 16.157451629638672, 16.11944007873535, 16.290002822875977, 16.076492309570312, 16.17200469970703, 16.082813262939453, 16.14227867126465, 16.245403289794922, 16.170682907104492, 16.19607162475586, 16.329288482666016, 16.455232620239258, 16.185806274414062, 16.141202926635742, 16.304424285888672]",16.20379066467285,14.369270324707031
7,"[-127.88211822509766, -119.22245788574219, -125.83348083496094, -125.0167465209961, -117.42024993896484, -135.40130615234375, -135.70492553710938, -127.06144714355469, -129.14974975585938, -129.87591552734375, -129.58599853515625, -125.60700225830078, -132.6518096923828, -130.62953186035156, -139.5694580078125, -134.13644409179688, -138.6804962158203, -133.85130310058594, -125.12962341308594, -140.050537109375, -127.1971435546875, -119.75100708007812, -124.4383773803711, -133.52145385742188, -126.89191436767578, -123.08085632324219, -127.80364990234375, -139.53546142578125, -129.00819396972656, -127.91600036621094, -131.6834716796875, -107.12837219238281]","[16.103778839111328, 16.153400421142578, 16.26946258544922, 16.08879852294922, 16.059894561767578, 16.173154830932617, 16.397079467773438, 16.199752807617188, 16.211406707763672, 16.42007827758789, 16.137990951538086, 16.243778228759766, 16.327320098876953, 16.302562713623047, 16.350868225097656, 16.332489013671875, 16.29587173461914, 16.06576156616211, 16.255634307861328, 16.287002563476562, 16.145187377929688, 16.116985321044922, 16.09090805053711, 16.077659606933594, 16.137256622314453, 16.26137924194336, 16.07971954345703, 16.268672943115234, 16.11800765991211, 16.13229751586914, 16.232925415039062, 16.01543617248535]",16.202911376953125,14.296549797058105
8,"[-127.42135620117188, -133.41024780273438, -134.966552734375, -126.18465423583984, -127.9576187133789, -136.06138610839844, -124.09083557128906, -125.14427185058594, -128.4424285888672, -131.23516845703125, -125.29891967773438, -124.63448333740234, -128.3541259765625, -123.75270080566406, -127.57546997070312, -119.5098648071289, -132.14434814453125, -124.06513214111328, -134.0555877685547, -137.15638732910156, -115.71052551269531, -136.77447509765625, -124.9011459350586, -129.27432250976562, -115.88420104980469, -125.95735168457031, -134.36749267578125, -130.1175537109375, -126.2549057006836, -132.1998748779297, -126.46910095214844, -120.25940704345703]","[16.072656631469727, 16.115121841430664, 16.300212860107422, 16.104515075683594, 16.23235321044922, 16.098560333251953, 16.170562744140625, 16.0562744140625, 16.145341873168945, 15.874073028564453, 16.198612213134766, 16.057111740112305, 16.020408630371094, 16.007858276367188, 16.080921173095703, 16.009845733642578, 16.122100830078125, 16.177669525146484, 16.248924255371094, 16.209423065185547, 15.984658241271973, 16.224288940429688, 16.083980560302734, 16.11235809326172, 16.103084564208984, 16.210296630859375, 16.14674949645996, 16.112472534179688, 16.14426040649414, 16.169727325439453, 16.144094467163086, 15.768686294555664]",16.117782592773438,14.279433250427246
9,"[-115.0846176147461, -122.31967163085938, -128.84304809570312, -124.41587829589844, -128.7011260986328, -118.083251953125, -122.81562042236328, -122.72215270996094, -121.28877258300781, -123.42192077636719, -118.47859191894531, -127.83634185791016, -127.4766845703125, -124.59153747558594, -128.53904724121094, -121.86585998535156, -128.98291015625, -127.32138061523438, -119.27288818359375, -131.89230346679688, -122.45834350585938, -132.05966186523438, -133.63336181640625, -122.87284851074219, -124.51185607910156, -122.14962768554688, -124.11520385742188, -120.29789733886719, -121.875732421875, -124.37220764160156, -121.38694763183594, -136.8184051513672]","[16.03601837158203, 16.13538360595703, 16.09941864013672, 16.08397674560547, 16.138267517089844, 16.087055206298828, 16.11095428466797, 16.00507164001465, 15.874759674072266, 15.915539741516113, 15.928738594055176, 16.055553436279297, 16.17662239074707, 16.022510528564453, 16.119903564453125, 16.050357818603516, 16.13263702392578, 16.00271987915039, 16.155677795410156, 16.25462532043457, 16.127490997314453, 16.1529541015625, 16.098207473754883, 16.084487915039062, 16.180713653564453, 16.10334587097168, 16.10234832763672, 16.13163948059082, 16.119640350341797, 16.165157318115234, 16.089082717895508, 16.09940528869629]",16.088502883911133,14.347874641418457
