epoch,losses_per_batch,avg_tl_batch_train,avg_tl_epoch_train,avg_tl_epoch_val
0,"[15.878414154052734, 69.84416198730469, 82.58680725097656, 99.03263854980469, 89.09365844726562, 77.82184600830078, 70.73870086669922, 76.56234741210938, 72.58483123779297, 69.554443359375, 70.93865203857422, 69.37022399902344, 65.65437316894531, 70.81834411621094, 74.59781646728516, 82.94275665283203, 80.8403091430664, 76.195556640625, 72.92001342773438, 73.79609680175781, 74.90591430664062, 71.84710693359375, 72.79158020019531, 73.73207092285156, 73.74562072753906, 72.18836975097656, 73.56341552734375, 72.53295135498047, 69.28829956054688, 70.83082580566406, 70.53404235839844, 68.09953308105469, 63.487953186035156, 66.84859466552734, 68.66394805908203, 72.9439697265625, 72.32339477539062, 75.54292297363281, 76.73007202148438, 76.19117736816406, 71.224853515625, 77.5853500366211, 75.14994049072266, 76.36695861816406, 74.09171295166016, 75.44514465332031, 76.08528137207031, 74.14281463623047, 73.54176330566406, 73.05136108398438, 71.29000091552734, 73.66934204101562, 75.62604522705078, 72.90936279296875, 71.6746826171875, 75.81968688964844, 75.390625, 73.85029602050781, 81.18067932128906, 81.34219360351562, 76.57775115966797, 80.40869140625, 74.93560791015625]","[12.627357482910156, 11.46690559387207, 10.16272258758545, 9.240906715393066, 8.930620193481445, 9.368537902832031, 9.084260940551758, 9.019922256469727, 8.77403450012207, 8.838918685913086, 8.75912857055664, 8.99272346496582, 9.091626167297363, 8.73194694519043, 8.685333251953125, 8.52408218383789, 8.671512603759766, 8.807369232177734, 9.01753044128418, 9.033269882202148, 9.247467041015625, 9.236555099487305, 9.148122787475586, 9.287603378295898, 9.234844207763672, 9.084138870239258, 8.926387786865234, 8.988734245300293, 9.003039360046387, 8.943461418151855, 9.18832778930664, 9.275747299194336, 9.635574340820312, 9.349538803100586, 9.139009475708008, 8.862117767333984, 8.707965850830078, 8.58362865447998, 8.4344482421875, 8.458040237426758, 8.304792404174805, 8.294259071350098, 8.231555938720703, 8.303790092468262, 8.342317581176758, 8.260457992553711, 8.421602249145508, 8.463702201843262, 8.573919296264648, 8.473889350891113, 8.51346206665039, 8.56283187866211, 8.417409896850586, 8.399227142333984, 8.372774124145508, 8.31719970703125, 8.290580749511719, 8.338825225830078, 8.28757381439209, 8.267179489135742, 8.264707565307617, 8.310571670532227, 8.250419616699219]",8.875221252441406,7.753788471221924
1,"[-10.981968879699707, -11.887006759643555, -12.476696014404297, -11.683822631835938, -11.873554229736328, -11.36868953704834, -12.084896087646484, -11.177424430847168, -9.73074722290039, -9.332348823547363, -8.832513809204102, -9.131892204284668, -9.736324310302734, -8.33433723449707, -8.983818054199219, -9.978181838989258, -7.18487548828125, -8.509637832641602, -8.53929615020752, -8.014135360717773, -7.096391677856445, -7.404027938842773, -6.174039840698242, -5.869168758392334, -6.008614540100098, -6.50245475769043, -5.1661505699157715, -6.038601875305176, -5.721959590911865, -5.811223983764648, -6.334515571594238, -3.8584141731262207, -6.161481857299805, -4.798710823059082, -5.543145656585693, -5.152744293212891, -4.969117641448975, -3.728533983230591, -5.101888179779053, -5.1972503662109375, -4.3416643142700195, -3.800260543823242, -5.218034744262695, -3.7155556678771973, -4.12338924407959, -3.6521716117858887, -4.310534477233887, -2.8143768310546875, -5.100944519042969, -4.286188125610352, -3.7746968269348145, -3.163961172103882, -4.233953952789307, -2.9451675415039062, -3.52921462059021, -4.358092308044434, -4.352270126342773, -4.200579643249512, -3.2813758850097656, -4.229941368103027, -2.366995334625244, -3.0387372970581055, -3.7641220092773438]","[8.424488067626953, 8.40487289428711, 8.377588272094727, 8.482721328735352, 8.51030158996582, 8.476600646972656, 8.437061309814453, 8.528072357177734, 8.33311939239502, 8.245594024658203, 8.264203071594238, 8.292197227478027, 8.277251243591309, 8.2608642578125, 8.311344146728516, 8.262551307678223, 8.176126480102539, 8.271594047546387, 8.14677619934082, 8.147392272949219, 8.066061019897461, 8.189313888549805, 8.093217849731445, 8.045426368713379, 8.188002586364746, 8.056246757507324, 8.041388511657715, 8.160810470581055, 8.03687858581543, 8.213146209716797, 8.080248832702637, 8.107036590576172, 8.133369445800781, 8.038928985595703, 8.07269287109375, 7.938165187835693, 8.005951881408691, 7.974879264831543, 8.01942253112793, 7.983014106750488, 8.043476104736328, 7.959411144256592, 7.935360908508301, 7.94575309753418, 7.979811191558838, 7.937035083770752, 7.954789161682129, 7.932156562805176, 8.114982604980469, 8.02686882019043, 7.922399520874023, 7.936999320983887, 7.891167640686035, 7.930771827697754, 7.931897163391113, 7.946352958679199, 7.923891067504883, 7.9686689376831055, 7.93431282043457, 7.897542953491211, 7.8048095703125, 7.940191268920898, 7.9657673835754395]",8.110663414001465,7.391938209533691
2,"[-9.263381958007812, -7.4924798011779785, -8.345126152038574, -8.818382263183594, -8.243010520935059, -8.539255142211914, -8.722692489624023, -8.821671485900879, -8.788982391357422, -8.083037376403809, -7.241429328918457, -8.63985538482666, -9.108830451965332, -8.32661247253418, -8.5421781539917, -7.971549987792969, -8.397662162780762, -7.8450212478637695, -8.003164291381836, -7.285674095153809, -7.481932163238525, -8.921439170837402, -8.706149101257324, -7.679072856903076, -8.913089752197266, -7.424053192138672, -6.919899940490723, -6.532830238342285, -7.811887741088867, -7.151261329650879, -8.722555160522461, -7.540492057800293, -7.231378555297852, -7.533837795257568, -8.263498306274414, -7.574237823486328, -8.464964866638184, -7.289061069488525, -7.480613708496094, -7.651540279388428, -9.223291397094727, -8.36663818359375, -7.367438316345215, -7.707710266113281, -7.310083389282227, -8.544111251831055, -7.07036018371582, -7.15922737121582, -6.984493255615234, -6.19626522064209, -8.32785415649414, -8.496063232421875, -6.648759365081787, -6.474253177642822, -8.437188148498535, -7.639459133148193, -5.543672561645508, -7.657780170440674, -7.066727638244629, -7.697625160217285, -6.588765621185303, -6.1981916427612305, -6.314642906188965]","[8.020329475402832, 7.9164299964904785, 7.891080379486084, 7.9394097328186035, 7.927309989929199, 7.957734107971191, 7.878563404083252, 7.901411056518555, 7.886003494262695, 7.815351486206055, 7.920416355133057, 7.9530558586120605, 7.957442760467529, 7.877569198608398, 7.922451019287109, 7.969999313354492, 7.848097324371338, 7.849968433380127, 7.929451942443848, 7.903499603271484, 7.810412883758545, 7.914708137512207, 7.874817848205566, 7.900642395019531, 7.795368194580078, 7.83694314956665, 7.864198684692383, 7.79538631439209, 7.849286079406738, 7.82494592666626, 7.873378276824951, 7.886034965515137, 7.879374027252197, 7.847905158996582, 7.872671127319336, 7.826398849487305, 7.8187785148620605, 7.815603733062744, 7.822100639343262, 7.810184478759766, 7.891127586364746, 7.861413955688477, 7.781620025634766, 7.862020969390869, 7.855729579925537, 7.833996772766113, 7.945137023925781, 7.811689853668213, 7.866126537322998, 7.782834053039551, 7.912296295166016, 7.878772735595703, 7.808575630187988, 7.760569095611572, 7.853797912597656, 7.776473045349121, 7.772067070007324, 7.794187545776367, 7.775702476501465, 7.752142906188965, 7.759368419647217, 7.741701126098633, 7.763986587524414]",7.858304977416992,7.355899810791016
3,"[-6.295080184936523, -8.670157432556152, -7.620018005371094, -8.528216361999512, -7.572816848754883, -8.046165466308594, -7.049351692199707, -5.648016452789307, -7.818999290466309, -7.295740604400635, -8.06472396850586, -7.572535514831543, -7.322577476501465, -7.434422969818115, -6.649598121643066, -7.023566246032715, -7.016404151916504, -7.506540298461914, -7.220597267150879, -8.352510452270508, -6.732461929321289, -6.568904876708984, -6.934477806091309, -6.997649669647217, -6.838855743408203, -6.544841289520264, -7.235021114349365, -7.772678375244141, -7.316057205200195, -5.509538650512695, -6.976408958435059, -7.989532470703125, -6.978295803070068, -6.520134925842285, -7.333595275878906, -6.353679656982422, -8.165376663208008, -7.345613479614258, -7.5360260009765625, -6.750662803649902, -5.943192481994629, -6.353593826293945, -7.547577381134033, -6.530817985534668, -6.367251396179199, -5.842830181121826, -7.512301445007324, -7.187797546386719, -6.856180191040039, -6.9402360916137695, -7.152219772338867, -7.555556774139404, -7.414597511291504, -6.621366500854492, -6.967628479003906, -6.573611259460449, -6.8396220207214355, -6.614475727081299, -5.679788112640381, -6.945098876953125, -7.139562606811523, -6.930155277252197, -6.477136135101318]","[7.781210899353027, 7.781386375427246, 7.837179183959961, 7.897924423217773, 7.772015571594238, 7.814312934875488, 7.757065773010254, 7.798876762390137, 7.820789337158203, 7.808038711547852, 7.797756671905518, 7.85061502456665, 7.809671878814697, 7.793537139892578, 7.790148735046387, 7.820978164672852, 7.813467502593994, 7.790318489074707, 7.734457015991211, 7.813752174377441, 7.815167427062988, 7.761837959289551, 7.748023986816406, 7.750521659851074, 7.808311939239502, 7.788426399230957, 7.871365070343018, 7.835968017578125, 7.738983154296875, 7.703462600708008, 7.787647724151611, 7.847001075744629, 7.7991623878479, 7.755182266235352, 7.820993423461914, 7.850637435913086, 7.8470778465271, 7.793209075927734, 7.7621588706970215, 7.80759859085083, 7.7366943359375, 7.748775005340576, 7.864408493041992, 7.772348403930664, 7.790510654449463, 7.749781608581543, 7.810032844543457, 7.717295169830322, 7.789500713348389, 7.801342487335205, 7.692381858825684, 7.8567986488342285, 7.761809349060059, 7.759068489074707, 7.687075138092041, 7.777116775512695, 7.769063949584961, 7.733828544616699, 7.702325344085693, 7.833110809326172, 7.8468122482299805, 7.8080830574035645, 7.794862747192383]",7.790109634399414,7.320951461791992
4,"[-7.37916374206543, -8.76423454284668, -8.080519676208496, -7.023160934448242, -6.040974140167236, -6.895207405090332, -7.949138641357422, -7.498943328857422, -8.601385116577148, -7.2892608642578125, -6.071126937866211, -7.381598949432373, -7.157227993011475, -7.551457405090332, -7.484348773956299, -6.590178489685059, -7.236685752868652, -8.343660354614258, -7.606101036071777, -7.156599521636963, -6.611429214477539, -6.277559280395508, -7.091020107269287, -7.77754020690918, -8.192126274108887, -7.452582836151123, -7.8393354415893555, -7.279018402099609, -7.272933006286621, -6.697790145874023, -7.541734218597412, -6.890077590942383, -6.898669242858887, -6.411299228668213, -6.4664201736450195, -6.166777610778809, -7.965787410736084, -7.091849327087402, -7.743656635284424, -7.671305179595947, -6.7596330642700195, -6.649886131286621, -6.167829513549805, -7.205671310424805, -7.273255348205566, -6.081299781799316, -6.585450172424316, -7.7322797775268555, -7.136619567871094, -8.068277359008789, -6.626681327819824, -6.645496368408203, -7.075342178344727, -6.848044395446777, -7.2613959312438965, -5.807003021240234, -7.135344505310059, -6.807541847229004, -5.225436210632324, -7.62956428527832, -6.66825532913208, -6.649253845214844, -6.083484649658203]","[7.825343132019043, 7.785246849060059, 7.710571765899658, 7.765430450439453, 7.753990650177002, 7.7772932052612305, 7.770218849182129, 7.786693572998047, 7.77894401550293, 7.754005432128906, 7.713545799255371, 7.776518821716309, 7.755457878112793, 7.72012996673584, 7.798402786254883, 7.850908279418945, 7.75609016418457, 7.884911060333252, 7.747978687286377, 7.749480724334717, 7.769879341125488, 7.706333160400391, 7.6948347091674805, 7.794431686401367, 7.805213451385498, 7.764269828796387, 7.71891450881958, 7.710394859313965, 7.761954307556152, 7.788018226623535, 7.779933452606201, 7.7280592918396, 7.739201545715332, 7.699847221374512, 7.657847881317139, 7.810147285461426, 7.841719150543213, 7.685737609863281, 7.751847267150879, 7.707369804382324, 7.688021659851074, 7.675997734069824, 7.79032039642334, 7.748548984527588, 7.826594352722168, 7.734213352203369, 7.674395561218262, 7.749090194702148, 7.771636486053467, 7.862983703613281, 7.752133369445801, 7.707386016845703, 7.775128364562988, 7.641909599304199, 7.617031097412109, 7.615359306335449, 7.752001762390137, 7.735541820526123, 7.649274826049805, 7.759704113006592, 7.763745307922363, 7.800631523132324, 7.7348313331604]",7.7493791580200195,7.302262306213379
5,"[-7.261077880859375, -6.828597068786621, -6.459287166595459, -5.565163612365723, -6.391420364379883, -5.808571815490723, -6.430333137512207, -6.899795055389404, -6.372687339782715, -7.169151306152344, -5.524155616760254, -7.550470352172852, -7.0074663162231445, -7.119324207305908, -6.528818130493164, -7.115312099456787, -6.022998332977295, -5.6088972091674805, -6.239327907562256, -6.110845565795898, -6.235788822174072, -6.703275203704834, -6.448062419891357, -6.1489033699035645, -6.735084533691406, -6.923731803894043, -5.736899375915527, -7.077124118804932, -6.103144645690918, -6.206023216247559, -5.855555534362793, -5.597494125366211, -5.625080585479736, -6.468317031860352, -7.961421012878418, -6.285005569458008, -6.923994064331055, -6.370121002197266, -6.982677459716797, -5.813978672027588, -5.652959823608398, -5.5378875732421875, -6.079037189483643, -6.650168418884277, -5.078149795532227, -6.286758899688721, -6.389280319213867, -6.644021034240723, -4.994686126708984, -6.898907661437988, -6.190001010894775, -5.992062568664551, -6.800014495849609, -6.802062511444092, -6.1807403564453125, -5.5890045166015625, -6.538840293884277, -7.362002372741699, -6.078494071960449, -6.634326457977295, -5.31541633605957, -6.301128387451172, -5.764669895172119]","[7.808991432189941, 7.765963554382324, 7.737348556518555, 7.668665885925293, 7.739699840545654, 7.649969577789307, 7.671848773956299, 7.7561445236206055, 7.757672309875488, 7.735511302947998, 7.669025421142578, 7.782823085784912, 7.725852012634277, 7.776772499084473, 7.723207473754883, 7.731534957885742, 7.746764659881592, 7.663191795349121, 7.6843109130859375, 7.751049041748047, 7.644381523132324, 7.749938011169434, 7.697615623474121, 7.707241058349609, 7.728054046630859, 7.70875358581543, 7.685418605804443, 7.788655757904053, 7.744760513305664, 7.738437175750732, 7.685233116149902, 7.688892364501953, 7.628264904022217, 7.676885604858398, 7.816486835479736, 7.732806205749512, 7.766823768615723, 7.733316421508789, 7.7516984939575195, 7.686030387878418, 7.6740827560424805, 7.728785991668701, 7.714488983154297, 7.765379428863525, 7.668430328369141, 7.7096757888793945, 7.755903244018555, 7.715423583984375, 7.613466262817383, 7.623261451721191, 7.634263038635254, 7.7378082275390625, 7.675087928771973, 7.812248229980469, 7.668869972229004, 7.655630111694336, 7.63066291809082, 7.841710567474365, 7.703033447265625, 7.680543899536133, 7.706594467163086, 7.650713920593262, 7.608315467834473]",7.713220119476318,7.2735819816589355
6,"[-6.797954082489014, -6.7244343757629395, -6.374822616577148, -7.333992004394531, -6.413412570953369, -7.122352600097656, -6.441057205200195, -7.022024631500244, -5.9850921630859375, -6.19394063949585, -6.609708786010742, -6.5819993019104, -7.013077259063721, -6.221111297607422, -6.466614246368408, -5.3644609451293945, -5.440810203552246, -6.473320960998535, -6.010964393615723, -6.124069690704346, -5.520985126495361, -6.288467884063721, -5.719022750854492, -6.286794662475586, -6.73195219039917, -5.986749649047852, -6.144591331481934, -5.856110095977783, -6.585917949676514, -6.20896577835083, -6.769732475280762, -6.557643890380859, -7.244001865386963, -6.365097999572754, -6.40064001083374, -7.100572109222412, -5.346353530883789, -7.214357376098633, -6.891356945037842, -6.1429290771484375, -5.753429889678955, -7.035539627075195, -5.802835464477539, -6.773923873901367, -6.243414878845215, -6.453235149383545, -6.526327133178711, -5.7219462394714355, -6.514924049377441, -6.339563369750977, -6.922662734985352, -5.8139801025390625, -5.9261016845703125, -5.359326362609863, -7.039829730987549, -6.434486389160156, -6.187602996826172, -5.696935176849365, -6.320592403411865, -6.613069534301758, -5.894927024841309, -6.965145587921143, -5.670578956604004]","[7.641058921813965, 7.678101539611816, 7.70486307144165, 7.705986499786377, 7.717837810516357, 7.617173671722412, 7.641258716583252, 7.752336502075195, 7.670764446258545, 7.692745208740234, 7.689053535461426, 7.699770927429199, 7.684452056884766, 7.675047874450684, 7.6715240478515625, 7.607074737548828, 7.661945343017578, 7.688497543334961, 7.6224589347839355, 7.740741729736328, 7.610711097717285, 7.599658012390137, 7.6556267738342285, 7.609729766845703, 7.7521891593933105, 7.65504789352417, 7.6129279136657715, 7.6591596603393555, 7.703896999359131, 7.713568687438965, 7.635000705718994, 7.6569976806640625, 7.721733093261719, 7.646434307098389, 7.598517894744873, 7.668798446655273, 7.695059776306152, 7.7767252922058105, 7.703680038452148, 7.740166187286377, 7.728662967681885, 7.695743560791016, 7.632367134094238, 7.682639122009277, 7.6401262283325195, 7.714652061462402, 7.664322376251221, 7.630474090576172, 7.747603893280029, 7.598258972167969, 7.812158107757568, 7.746127128601074, 7.6766133308410645, 7.605679512023926, 7.623323440551758, 7.653749465942383, 7.664282321929932, 7.676480770111084, 7.686717987060547, 7.780425548553467, 7.685258388519287, 7.707901954650879, 7.6963114738464355]",7.678081512451172,7.265283584594727
7,"[-6.208281517028809, -5.6983208656311035, -6.581336498260498, -6.572594165802002, -7.005675315856934, -5.835569381713867, -6.100699424743652, -6.334232330322266, -6.074336051940918, -6.493091583251953, -6.308012962341309, -5.755590438842773, -6.03487491607666, -6.164472579956055, -6.954795837402344, -7.104940414428711, -6.230151176452637, -6.910437107086182, -5.83926248550415, -7.110610008239746, -6.363565444946289, -5.872071743011475, -7.000372886657715, -6.5293378829956055, -6.34229850769043, -6.814849853515625, -6.379309177398682, -6.901849746704102, -6.176095485687256, -6.784478187561035, -4.966602325439453, -6.642950057983398, -5.454679489135742, -5.554919719696045, -7.007320880889893, -6.837003231048584, -5.89008903503418, -6.212388038635254, -7.098825454711914, -5.96478271484375, -6.899046421051025, -6.872714519500732, -5.970455169677734, -5.668450355529785, -6.997858047485352, -5.289152145385742, -6.297108173370361, -5.674354553222656, -6.345467567443848, -4.846494197845459, -5.626838684082031, -6.824306964874268, -6.60078763961792, -5.590198993682861, -5.970538139343262, -5.710341453552246, -6.537684917449951, -5.715079307556152, -5.799083709716797, -5.892195224761963, -5.260320663452148, -5.8396735191345215, -5.855961322784424]","[7.717458724975586, 7.6502790451049805, 7.724391937255859, 7.6522955894470215, 7.742445945739746, 7.732516765594482, 7.6365437507629395, 7.694909572601318, 7.644240379333496, 7.624772548675537, 7.774622917175293, 7.591094017028809, 7.65028190612793, 7.640820503234863, 7.722094535827637, 7.684930801391602, 7.626399993896484, 7.678253650665283, 7.6120758056640625, 7.655276775360107, 7.7051591873168945, 7.718085289001465, 7.750089645385742, 7.697506904602051, 7.709769248962402, 7.719732284545898, 7.655021667480469, 7.681814670562744, 7.653029441833496, 7.721919059753418, 7.701019763946533, 7.712700366973877, 7.593996524810791, 7.660849571228027, 7.731006622314453, 7.648828506469727, 7.654531478881836, 7.683806419372559, 7.786396026611328, 7.608147621154785, 7.673896312713623, 7.690651893615723, 7.697750091552734, 7.6670002937316895, 7.7056169509887695, 7.627414703369141, 7.634512901306152, 7.6779680252075195, 7.598214626312256, 7.663278102874756, 7.710583209991455, 7.563525199890137, 7.643733024597168, 7.662058353424072, 7.69460391998291, 7.666556358337402, 7.627527236938477, 7.639150619506836, 7.574657917022705, 7.566712856292725, 7.615660667419434, 7.686063766479492, 7.559099197387695]",7.669053077697754,7.263745307922363
8,"[-6.043231964111328, -6.485665798187256, -6.55525016784668, -6.440370559692383, -5.582695960998535, -6.6903276443481445, -5.629997253417969, -6.206148147583008, -5.290755271911621, -5.936561584472656, -6.217527389526367, -5.914865970611572, -5.853869438171387, -6.043542861938477, -6.382697105407715, -5.612974166870117, -6.036232948303223, -6.046853065490723, -5.887623310089111, -6.007139682769775, -6.340909957885742, -5.816882610321045, -5.357602119445801, -5.9169535636901855, -5.995820045471191, -6.347706317901611, -6.075427055358887, -6.748199462890625, -6.508102893829346, -6.486913681030273, -6.035593032836914, -6.497814178466797, -6.128747940063477, -5.670578956604004, -6.176102638244629, -6.308724403381348, -5.606231689453125, -5.955103397369385, -6.005823135375977, -5.116436958312988, -5.602749347686768, -5.361274719238281, -5.321300506591797, -6.4442596435546875, -5.2747344970703125, -6.717940330505371, -5.789939880371094, -6.026969909667969, -5.876064300537109, -5.231334686279297, -6.067588806152344, -5.959897994995117, -6.630921363830566, -5.931332588195801, -5.9778828620910645, -5.838527679443359, -6.380764007568359, -5.583452224731445, -5.744487762451172, -5.996044158935547, -6.114884376525879, -5.088092803955078, -5.582109451293945]","[7.615058898925781, 7.727679252624512, 7.627233505249023, 7.619287490844727, 7.641463756561279, 7.601009368896484, 7.648372173309326, 7.602932453155518, 7.648612976074219, 7.698971271514893, 7.6463446617126465, 7.60647439956665, 7.588780879974365, 7.659745693206787, 7.659069061279297, 7.6395263671875, 7.719022750854492, 7.603634834289551, 7.636213302612305, 7.692327499389648, 7.614935874938965, 7.668731212615967, 7.599940776824951, 7.603374481201172, 7.619484901428223, 7.670808792114258, 7.666958808898926, 7.647652626037598, 7.581687927246094, 7.690485954284668, 7.622635841369629, 7.650704860687256, 7.667203903198242, 7.548514366149902, 7.6573805809021, 7.648199558258057, 7.659369468688965, 7.593915939331055, 7.656303405761719, 7.607113838195801, 7.6143622398376465, 7.651278495788574, 7.559835433959961, 7.669417381286621, 7.531669616699219, 7.726680755615234, 7.593964099884033, 7.592891693115234, 7.683998107910156, 7.599913120269775, 7.6803178787231445, 7.625804424285889, 7.695472717285156, 7.571124076843262, 7.653416633605957, 7.625949859619141, 7.560892105102539, 7.635223388671875, 7.631629943847656, 7.651830673217773, 7.621336936950684, 7.545459747314453, 7.613472938537598]",7.633382320404053,7.254045486450195
9,"[-5.184747219085693, -6.080061912536621, -6.2244873046875, -5.242300987243652, -5.980306148529053, -5.818824768066406, -4.289066791534424, -5.78386926651001, -6.174157619476318, -5.418544769287109, -5.937280178070068, -5.58798885345459, -6.19197940826416, -5.011379241943359, -5.601156234741211, -5.246386528015137, -5.592415809631348, -5.791295528411865, -6.042810440063477, -4.980133533477783, -5.460587501525879, -5.224915504455566, -5.619034767150879, -5.91365909576416, -4.974790573120117, -5.109523296356201, -5.750913619995117, -5.597468376159668, -4.4594879150390625, -6.19289493560791, -6.335816383361816, -5.113492965698242, -6.683444023132324, -6.40095329284668, -4.649663925170898, -5.759564399719238, -5.7077741622924805, -4.712204933166504, -4.214937210083008, -5.527669906616211, -4.8435773849487305, -5.7659196853637695, -6.442142963409424, -5.17926025390625, -5.481860160827637, -5.989535808563232, -4.944515228271484, -5.647356986999512, -5.586129188537598, -5.618309020996094, -5.784944534301758, -6.206832408905029, -5.099780082702637, -5.799501419067383, -5.089729309082031, -4.709365367889404, -5.584095478057861, -5.120046138763428, -6.093453407287598, -5.518983840942383, -4.25286865234375, -6.498937129974365, -4.076549053192139]","[7.668421745300293, 7.6830244064331055, 7.617005348205566, 7.691408157348633, 7.610050201416016, 7.626920700073242, 7.610695838928223, 7.592091083526611, 7.603412628173828, 7.614302635192871, 7.680441379547119, 7.57510232925415, 7.719150543212891, 7.595911979675293, 7.550348281860352, 7.567471027374268, 7.665760040283203, 7.644749164581299, 7.641639709472656, 7.557965278625488, 7.624300479888916, 7.6451311111450195, 7.624658584594727, 7.606172561645508, 7.656082630157471, 7.572249412536621, 7.510632514953613, 7.685878753662109, 7.561428070068359, 7.560976982116699, 7.736008167266846, 7.584621429443359, 7.643885612487793, 7.652071952819824, 7.584793567657471, 7.658560752868652, 7.63262939453125, 7.545865058898926, 7.565311431884766, 7.654685974121094, 7.648350715637207, 7.617816925048828, 7.611832618713379, 7.659183979034424, 7.681626796722412, 7.703957557678223, 7.639739513397217, 7.585780143737793, 7.6330246925354, 7.646872520446777, 7.531242847442627, 7.6576714515686035, 7.645033359527588, 7.60080623626709, 7.576678276062012, 7.5356011390686035, 7.681729316711426, 7.583627700805664, 7.675030708312988, 7.610886096954346, 7.621879577636719, 7.608491897583008, 7.531703948974609]",7.621512413024902,7.237789630889893
